rank	ai_name	cost	valid	r	path
1	hasi20	66683983009	1	200	/home/ubuntu/icfpc2018/out/hasi20/FD182.nbt.gz
2	shioshiota18	75294781756	1	200	/home/ubuntu/icfpc2018/out/shioshiota18/FD182.nbt.gz
3	hasi19	109374867737	1	200	/home/ubuntu/icfpc2018/out/hasi19/FD182.nbt.gz
4	shioshiota14	139054607885	1	200	/home/ubuntu/icfpc2018/out/shioshiota14/FD182.nbt.gz
5	hasi13	139054607885	1	200	/home/ubuntu/icfpc2018/out/hasi13/FD182.nbt.gz
6	shioshiota12	139054607885	1	200	/home/ubuntu/icfpc2018/out/shioshiota12/FD182.nbt.gz
7	shioshiota16	147718609727	1	200	/home/ubuntu/icfpc2018/out/shioshiota16/FD182.nbt.gz
8	hasi15	188278704113	1	200	/home/ubuntu/icfpc2018/out/hasi15/FD182.nbt.gz
9	hasi12	197854764685	1	200	/home/ubuntu/icfpc2018/out/hasi12/FD182.nbt.gz
10	hasi10	109487815695688	1	200	/home/ubuntu/icfpc2018/out/hasi10/FD182.nbt.gz
